"","feature.name","w","rk","z","pval","fdr"
"Cryzl1",10871,0.000241683102655261,5450.1,0.397719981624561,0.642766614252294,0.9992739237389
"Gm10923",12343,0.000283998277452494,5450.7,0.44361613850954,0.64469907054026,0.9992739237389
"Dmrtc1a",5883,-0.000572285624468498,5451,-0.478641318828073,0.644362886078951,0.9992739237389
"Gm6645",12880,-0.000570172315590595,5451,-0.4756030338397,0.6447846238846,0.9992739237389
"Tars2",4647,-0.000413217627415671,5451.2,-0.30596572560747,0.644815956334136,0.9992739237389
"Idh3a",6298,5.30104895302773e-05,5451.4,0.196454283406694,0.644470588802681,0.9992739237389
"Ssr1",2245,7.79417912067068e-05,5451.5,0.224116103197637,0.643779019391789,0.9992739237389
"Fbxl3",2530,-0.000586076088998716,5451.7,-0.49391091019783,0.638901764502215,0.9992739237389
"Cdk2ap1",5216,6.90593083469601e-05,5452.1,0.211769600492739,0.640940920468935,0.9992739237389
"Ints6",7070,0.00031149704050209,5452.2,0.472359151329185,0.63806974954119,0.9992739237389
"Paqr4",3023,0.000330994721212686,5453.1,0.494371558665293,0.640748177416139,0.9992739237389
"Ncoa1",1907,0.000285203141091454,5453.7,0.443702764969432,0.637672163082392,0.9992739237389
"Cenpu",6015,0.000180918578349233,5455,0.331650593690586,0.644330736707317,0.9992739237389
"Gm15500",13155,0.000250535465644027,5455.5,0.40658788222302,0.644735097451645,0.999333060564876
"Psmd12",1949,-0.000591186538802507,5455.8,-0.498959066382433,0.640720309952859,0.9992739237389
"Snx5",4375,0.000237814628656132,5455.9,0.392479961318525,0.636067495636961,0.9992739237389
"Commd1",10126,-0.000570344644924586,5455.9,-0.477079431264307,0.639995908610871,0.9992739237389
"Ubox5",4320,0.000328326828274557,5456,0.49091035870687,0.639676230109464,0.999333060564876
"Fbxo47",16795,0.000153099576154072,5456.1,0.304339996461064,0.641182319841333,0.9992739237389
"Dnaja1",4769,1.89202335838502e-05,5456.5,0.160013903315943,0.644162914287529,0.9992739237389
"Ctnnbip1",5043,0.00023517969586114,5457.1,0.39162531565534,0.641838911565029,0.9992739237389
"Rmdn2",7347,0.00023319334471834,5457.4,0.386886351653822,0.644871725072691,0.9992739237389
"Lclat1",10471,-0.000115442256227506,5457.4,0.0144088878950251,0.642450045057694,0.999283021618784
"Msh2",3131,0.000352397162764058,5458.3,0.516549261632499,0.633390518699744,0.9992739237389
"D830035M03Rik",16588,-0.00056356207873569,5458.3,-0.469385235443942,0.6462697901385,0.9992739237389
"Atad5",1285,0.000179893809622155,5458.6,0.328473438315307,0.642037568500362,0.9992739237389
"Selenbp1",11758,0.000188851784777664,5458.8,0.339936445316628,0.642480603479569,0.9992739237389
"Rock1",3194,-0.000405535666682576,5459.1,-0.297082483099379,0.64457546573343,0.9992739237389
"Tshz3",2158,0.000205623996053504,5459.5,0.362030397009631,0.647232483137714,0.999333060564876
"Asnsd1",3856,0.00017573955941277,5459.7,0.328260135604503,0.637582390618288,0.9992739237389
"Glrx5",2114,0.000207841439820556,5460,0.364657898167386,0.646893328710867,0.9992739237389
"Zfp606",5566,-0.000486039487507977,5460.1,-0.38586398782349,0.638544612964136,0.9992739237389
"Selenok",8952,-0.000531476054847267,5460.5,-0.436624644863102,0.646039478847097,0.9992739237389
"Gm37490",14192,0.000112783500957521,5460.5,0.260409817325697,0.640889829045554,0.9992739237389
"Rps10-ps1",11102,8.81434844424819e-05,5460.7,0.232185872827731,0.645230154124812,0.9992739237389
"Gm10138",14118,-0.000592475476474513,5460.9,-0.500238697275176,0.645450666689021,0.9992739237389
"Chmp1b",15570,-0.000566165008139127,5460.9,-0.471165719718347,0.64428052252305,0.9992739237389
"Stk32b",5109,-0.000601221398319626,5461.3,-0.506381233727558,0.645234870973201,0.9992739237389
"Cntnap1",1254,-0.000558797619751744,5462.2,-0.463045437282474,0.643303982197784,0.9992739237389
"Hdlbp",6798,-0.000545720901306168,5462.2,-0.449548567644272,0.644460466625062,0.9992739237389
"1810032O08Rik",1984,4.77138836439841e-05,5462.5,0.188439557850009,0.644250468946027,0.9992739237389
"E130309D02Rik",8140,0.000220426708674122,5462.6,0.377763339962857,0.649306332827312,0.9992739237389
"Anks1",3161,-1.04670466328155e-05,5462.7,0.124570476690402,0.64254969138454,0.9992739237389
"Rngtt",4714,0.000104037575623946,5463,0.249497102526723,0.64140608102497,0.9992739237389
"Olfr857",16514,0.000280094310603788,5463.3,0.442190204192735,0.644605536456227,0.9992739237389
"Arhgap11a",8629,0.000158115647025845,5463.9,0.310326243843302,0.64490487293841,0.9992739237389
"Gm13339",12793,7.56950277319634e-05,5464.1,0.219794506516085,0.640487721919306,0.9992739237389
"Phip",6287,-7.89622528517036e-05,5464.9,0.0498305138757582,0.643641680679778,0.9992739237389
"Pla2g4c",16276,-0.000566898577916443,5464.9,-0.473239014001294,0.649017606785565,0.9992739237389
"Ddrgk1",11717,-9.81727361822487e-05,5465,0.0355572064529558,0.642073548861942,0.9992739237389
"Gm13202",13561,0.000143411836489944,5465,0.292330391979433,0.645236826348907,0.9992739237389
"Tubgcp4",4302,0.000278757034813628,5465.1,0.437425409653134,0.64109430613935,0.9992739237389
"Gm38235",14403,1.37027477724816e-06,5465.1,0.143012897841302,0.640970640275058,0.9992739237389
"Dmrta2",9574,0.000275614087084057,5465.3,0.434073738519655,0.644517699228951,0.9992739237389
"Mdk",4290,5.37772789856648e-05,5465.5,0.198904575070745,0.645245373833237,0.9992739237389
"Mir667",16916,0.000240636159403889,5465.5,0.39747633138161,0.642791248990088,0.9992739237389
"LOC105244007",15710,0.000265225428647492,5465.6,0.424411589517627,0.643866792873471,0.9992739237389
"Gsg1l",9446,-1.89450101047977e-05,5466.1,0.117418535754928,0.6395848349781,0.9992739237389
"9430034N14Rik",14351,0.000154048564018967,5466.1,0.304572668351312,0.645453403815952,0.9992739237389
"Brsk2",10319,0.000242713980899401,5466.2,0.400793963124346,0.647074390232653,0.9992739237389
"5830417I10Rik",12390,-0.000642511045301996,5466.2,-0.552966856829849,0.641263634699204,0.999333060564876
"BC004004",10281,-0.000562616306743908,5466.8,-0.467225330956992,0.643726603825123,0.9992739237389
"Rpl17-ps8",12700,3.21431536870311e-05,5467.9,0.175895990081299,0.64740737132215,0.9992739237389
"Rpl19-ps12",12709,-0.000594785980624435,5467.9,-0.501611935666023,0.645745390188236,0.9992739237389
"Pcdhgb4",14455,2.64490741108399e-05,5468.1,0.167358334915957,0.641104728180208,0.9992739237389
"Coasy",188,-2.95754030595784e-05,5469.2,0.109153304531339,0.647006652586116,0.9992739237389
"Efnb3",466,0.000129663763214208,5469.2,0.276136691156311,0.64565687049557,0.9992739237389
"Phlpp1",9187,0.000248193135659282,5469.6,0.405012625326314,0.648938127024043,0.9992739237389
"Csrnp2",9232,-0.000586547951324852,5470.3,-0.492595354358885,0.646228696950707,0.9992739237389
"Mid1",7114,8.53210707934411e-05,5470.5,0.230483014608511,0.6472689651568,0.9992739237389
"Smpd4",658,-0.000537911362221255,5470.6,-0.443029957138619,0.641143767978317,0.9992739237389
"Tm2d2",5978,0.0003444835012747,5471,0.508345673815503,0.636301602127914,0.9992739237389
"Ids",7225,-0.000567504216499776,5471.1,-0.473422391742226,0.644059109918178,0.9992739237389
"Gm42576",15155,6.2972956959009e-05,5471.4,0.20528508278951,0.642837379214963,0.9992739237389
"2310009A05Rik",14010,-0.0005720469539649,5471.7,-0.476833141585761,0.645640581167652,0.9992739237389
"Khdrbs2",3842,0.000313151339006913,5472.4,0.474969519250005,0.644064783739697,0.9992739237389
"Itga6",4242,0.000104334458856515,5472.5,0.250240325802828,0.645188591899148,0.9992739237389
"Rps13",13395,0.000331004538857224,5472.5,0.493352166452897,0.640704923416571,0.99934680228914
"Kcnmb2",7660,9.86069833465796e-05,5472.6,0.241893913809814,0.63761915889147,0.9992739237389
"Gm6807",10816,0.000263550522171075,5472.8,0.423321248142045,0.647041436612997,0.9992739237389
"Gm11478",12935,-0.000569175562872153,5473,-0.475321240609771,0.642206208087253,0.9992739237389
"Pprc1",10576,0.000257965743444888,5473.2,0.414518749022825,0.644844384523407,0.9992739237389
"Gm45205",15327,0.000196812612451948,5473.2,0.350142283247843,0.642792730843743,0.9992739237389
"Zfp11",10075,0.000197047631819802,5473.5,0.348390903457285,0.643811048449656,0.9992739237389
"Hspa9-ps1",12661,4.94022255690184e-05,5474.1,0.191402006854139,0.642616863347521,0.9992739237389
"Fam228b",10013,0.000238586474448117,5474.2,0.396251305444914,0.645023913191463,0.9992739237389
"Scyl3",4043,-8.60139054599613e-05,5474.8,0.0434508957361793,0.641060649241575,0.9992739237389
"Rpl31-ps9",13556,5.76614052189809e-05,5475.6,0.202733151604974,0.647513855195516,0.9992739237389
"Ddx50",1637,-0.000149875480876224,5475.8,-0.0255625240060601,0.64320908508013,0.9992739237389
"D2hgdh",12093,-0.000538020814386527,5476,-0.443045974974811,0.646583235200638,0.9992739237389
"Hmg20b",1713,-0.00060213484449374,5476.1,-0.512232913412072,0.649171722463504,0.9992739237389
"Gm10224",12555,0.000139365367528646,5476.2,0.287290204734795,0.644531444338255,0.9992739237389
"Hexdc",8154,0.000107076100742883,5476.4,0.253558705359149,0.640213242601742,0.9992739237389
"Gm37986",14608,-0.000553574438258686,5478.6,-0.458558892900458,0.647150000523403,0.9992739237389
"Agtrap",5053,9.81577267513408e-06,5479.1,0.146169225558045,0.643937114463046,0.9992739237389
"Gcsh",6893,-0.000516213737875398,5479.1,-0.41581717747218,0.642230193516884,0.9992739237389
"Irf2",6013,-0.000581631934560801,5479.2,-0.48996209650595,0.646688131369109,0.9992739237389
"Foxn3",6710,0.00032974920613605,5479.3,0.492053417399696,0.641014742051559,0.9992739237389
"Chrna3",6314,-0.000596971028532181,5479.6,-0.506460644469718,0.650735675107921,0.9992739237389
"Ethe1",11498,-0.000164505402961306,5480.2,-0.040293246355942,0.643958671215094,0.9992739237389
"Gm10048",14446,-0.000573099824059968,5480.7,-0.480847423074536,0.648209613484384,0.9992739237389
"Itpa",12225,-0.000595876522913945,5480.9,-0.504268203669053,0.647843620869909,0.9992739237389
"Ranbp3",276,-0.00048743718250947,5481.3,-0.38701810028505,0.635744850254431,0.9992739237389
"Mdm4",10454,0.000245897549843908,5481.7,0.40255415576186,0.644987345767673,0.9992739237389
"Kpna2",1355,-0.000506279952895283,5482.3,-0.405248929821509,0.646732587410576,0.999333060564876
"Pcif1",8301,-0.000511183416217887,5482.3,-0.411626960424116,0.646784268423723,0.999284008403441
"Impdh1",421,-0.000550646570938359,5482.5,-0.455276127979907,0.646757094379124,0.9992739237389
"Pygb",6570,-0.000531293185535974,5482.6,-0.436606578337198,0.645496288127835,0.9992739237389
"Bbx",2764,-0.00056709989105923,5482.8,-0.471464533298744,0.645995770446581,0.999333060564876
"Gale",4895,-2.82678810353392e-05,5483,0.104040631824622,0.64089590810167,0.9992739237389
"Gfod2",1002,0.000288998131725618,5483.1,0.448341766396346,0.646112976647423,0.9992739237389
"Smg1",5656,0.00031778973617896,5483.3,0.481951477059719,0.643059602111629,0.9992739237389
"Zfp184",747,0.000193691132076574,5484,0.346166861849364,0.643490644629031,0.9992739237389
"Mir3061",16715,-0.000597973541444434,5484.1,-0.504568585773137,0.648057141013219,0.9992739237389
"Gm36951",14589,0.000136829226522062,5484.2,0.282689080544575,0.647861862080274,0.9992739237389
"Gas2",5597,0.000101424834252586,5484.3,0.24782440841222,0.649241537447239,0.9992739237389
"Ppp2ca",1768,1.59495446272902e-05,5484.5,0.155636092169302,0.647367530088218,0.9992739237389
"Fbxl5",8271,1.82301030498357e-06,5484.8,0.138891187968994,0.64377235694079,0.9992739237389
"Efcab2",4013,0.000265400056540036,5485.3,0.423883462432538,0.646303652826317,0.9992739237389
"Gxylt1",7307,0.000128479009684808,5485.7,0.279660241847844,0.651320352888219,0.9992739237389
"4931440F15Rik",12325,0.000100458460688141,5485.8,0.247838579265988,0.645136653349539,0.9992739237389
"Pcsk1",2305,0.000323826836662422,5486.1,0.485880088048186,0.641950218154797,0.999333060564876
"Sirt6",6972,-0.000490751371765718,5486.1,-0.389234447690586,0.64531469537923,0.999333060564876
"Adipor1",3995,0.000110991695331531,5486.5,0.260296346519415,0.644443772752105,0.9992739237389
"Map2k4",6631,-0.000565925373229617,5486.6,-0.47140421706712,0.642697959024167,0.9992739237389
"Agrn",8782,0.00018501920503374,5486.9,0.33547766477685,0.647932644829724,0.9992739237389
"Kif17",4931,-0.000590580468041988,5487.1,-0.500034830136743,0.644561992245545,0.9992739237389
"Man2c1",6308,0.000146029434662743,5487.4,0.294250613824376,0.645595749314177,0.9992739237389
"Fbxo16",6914,-0.000597596148302149,5487.4,-0.503523035547722,0.64656158797632,0.999285527467492
"Gm10284",11822,0.00014591618401337,5487.5,0.292350561337072,0.644861259221394,0.9992739237389
"Ubtd2",9273,0.000220513222844167,5487.8,0.376857459761316,0.649213332183307,0.9992739237389
"Ppp1r12a",1576,-0.000575502697393982,5488,-0.482679634574576,0.642018729922398,0.9992739237389
"Nemp2",9009,0.000100637532646688,5488,0.246000378225127,0.643542938818784,0.9992739237389
"Rnf169",10932,0.000132518993841001,5488,0.281972425087614,0.641693315244905,0.9992739237389
"Ube2n",12220,0.000309579041492426,5488.5,0.47145509404137,0.646379268621763,0.9992739237389
"Nosip",409,-0.000509675187554503,5488.8,-0.411155448403303,0.646252235053038,0.9992739237389
"Tatdn1",10056,0.000325356213407313,5489.6,0.489089084048451,0.64009495865032,0.9992739237389
"Rpl31-ps14",13559,-0.000587577463207237,5490.7,-0.494999589398785,0.648268947365053,0.9992739237389
"Hscb",9075,-0.000587317635363182,5491,-0.494390824538117,0.648891112497124,0.9992739237389
"Txnip",7894,0.000315993982260092,5491.2,0.477795625819924,0.644329491366896,0.9992739237389
"Zfp119b",11265,-0.000591937994553457,5491.3,-0.501066836290941,0.650043272876174,0.9992739237389
"Msi2",11804,-0.000492631788008166,5491.5,-0.391723593794888,0.644750443829287,0.999342990222774
"Gnpnat1",7687,0.00010269845481261,5491.7,0.249009854988092,0.641281836391064,0.9992739237389
"9130401M01Rik",14165,0.000151032386146391,5491.8,0.300897770577143,0.644663070786907,0.9992739237389
"Trak1",6430,9.5107275994812e-05,5492.6,0.242501201955909,0.647504190656462,0.9992739237389
"E330009J07Rik",7544,0.000312781140104427,5492.7,0.473196308742443,0.64817181853194,0.999356400465753
"Syne1",13627,-0.00047156854485335,5492.7,-0.370776657349514,0.649190381759446,0.9992739237389
"Egfl8",1134,0.000141158233717212,5492.8,0.288017131860698,0.645081160583714,0.9992739237389
"Slc25a22",1451,-0.000568433609380051,5493,-0.474633677240935,0.644144640730578,0.9992739237389
"Prdm16",8176,0.000160875723021226,5493.1,0.313131580921722,0.648893122604346,0.9992739237389
"Zfand6",5648,-0.000593678977886169,5493.2,-0.497724258044065,0.647511860865392,0.9992739237389
"Alkbh2",9186,-0.000574179260588932,5495.9,-0.479104120233811,0.647420076719452,0.9992739237389
"Gm13226",12869,-0.000574779660359042,5495.9,-0.481008989692424,0.649091283862149,0.9992739237389
"Mast1",10388,-8.775446090701e-05,5496,0.0409729472338887,0.644722507016805,0.999361093429606
"Gm7556",15083,0.000182666576477285,5496.2,0.333522179190545,0.646231585540683,0.9992739237389
"Lmo2",6488,-0.000349529925441957,5496.3,-0.242074192802502,0.643553520357356,0.999333060564876
"Gm12799",12728,-0.000582962701286309,5496.5,-0.490208911234743,0.651892550103708,0.9992739237389
"Denr",2958,-0.000554344549081017,5496.6,-0.458787776791039,0.640855981922518,0.9992739237389
"Cbs",3074,0.000112437499434023,5497,0.260114300562018,0.645563610240026,0.9992739237389
"Pcsk2",4372,0.000237715091598628,5497,0.394944428465814,0.646633543661825,0.9992739237389
"Olfr691",9120,0.000120255076484508,5497.8,0.26474107855533,0.645428232924796,0.9992739237389
"Srsf3",11915,3.76410602104302e-05,5498.2,0.179614206077253,0.649398586914406,0.9992739237389
"Cep19",7216,0.000147292566716205,5498.5,0.296623423014631,0.650345513871591,0.9992739237389
"Ccm2",42,-0.000593328881507737,5498.6,-0.502875670132355,0.645592610647753,0.999303624780323
"A930011G23Rik",13302,0.000241949843283543,5498.8,0.396808796824067,0.646392621261404,0.9992739237389
"Cnpy2",3612,-0.000474944855359612,5499.2,-0.373287948560564,0.648332887754272,0.9992739237389
"Wdr53",2828,-0.000517131810846951,5499.8,-0.416564998404591,0.649799132670732,0.9992739237389
"Rnf113a1",7386,5.36350736679602e-05,5500.2,0.192182701226815,0.64440472237089,0.9992739237389
"Gm11633",12777,-0.000621301968904057,5500.2,-0.531774136765565,0.642953509535767,0.9992739237389
"Ggnbp2",1854,-0.000551884677296643,5500.9,-0.456786188081637,0.64623511884313,0.9992739237389
"Magoh",4860,-3.45168184819041e-05,5500.9,0.103364810741947,0.650961074748281,0.9992739237389
"Auts2",5347,0.000227774609735285,5501,0.385546323758465,0.650002009834062,0.9992739237389
"Tmeff1",4744,-0.000557508761872727,5501.5,-0.462339921309853,0.651202559376358,0.9992739237389
"E430024I08Rik",17008,-0.000558081840388641,5501.8,-0.463008067227664,0.647943159394991,0.9992739237389
"Ppp1r21",6963,6.6810256769395e-05,5502.1,0.206247780878882,0.643628774178297,0.9992739237389
"Gm14411",12781,0.000172291673422672,5502.6,0.323397538219974,0.647215427877985,0.9992739237389
"B230110G15Rik",16259,0.000186397160653525,5502.6,0.339874370563464,0.646921830572765,0.9992739237389
"Micalcl",5713,-0.000582261758447119,5503,-0.486458599784126,0.649981966757806,0.9992739237389
"Gm43313",15127,-0.000579874114801651,5503,-0.487716458857246,0.651416538730267,0.9992739237389
"Pygm",6478,0.000131783326616898,5503.1,0.281333974242125,0.652676564927182,0.9992739237389
"Cdh8",7381,-0.00057677308597372,5503.1,-0.483924023123087,0.653888409001228,0.9992739237389
"2310022B05Rik",6181,0.000201365467902758,5503.2,0.357383002244736,0.649344598896595,0.9992739237389
"L3mbtl3",8086,-0.000577134693189836,5503.2,-0.482913126056578,0.648102471707646,0.9992739237389
"Cmtm6",6383,-0.0005599918562499,5503.3,-0.463909414557989,0.650834268970796,0.9992739237389
"9430076C15Rik",10314,-0.000549572181000572,5503.5,-0.454006650565007,0.650533729264621,0.9992739237389
"Brsk1",7133,0.000149644733779932,5504.1,0.30116127427573,0.641477753585527,0.9992739237389
"Ezh1",760,0.000183250305279961,5504.3,0.336993642494828,0.648044272111482,0.999356400465753
"Gpatch8",6941,0.000312867313139716,5504.3,0.474012228678478,0.646206460588467,0.9992739237389
"Mir132",16753,0.000220278000481678,5504.3,0.374457832409751,0.65177788049095,0.999285527467492
"Alg12",7224,0.000218592713665531,5504.6,0.372777801404249,0.652519765002119,0.9992739237389
"Perp",16601,-0.000557763654133756,5504.9,-0.463490817297998,0.653227905892612,0.9992739237389
"Cdk4",748,-0.000154811149341294,5505.1,-0.0240500139571537,0.63930867657904,0.9992739237389
"Mlana",17431,-4.19203324224884e-07,5505.4,0.137867779376911,0.645321870652396,0.9992739237389
"Mphosph6",6114,-0.000533346804670322,5506.4,-0.437071839996043,0.645501248255331,0.9992739237389
"Gm37621",14471,-0.000578070635963544,5506.6,-0.483382471661496,0.650665268358139,0.9992739237389
"Snora43",15741,0.000177245630657741,5506.6,0.328503692782237,0.645026270069074,0.9992739237389
"Gm9522",13928,-0.000554893967049618,5507,-0.458652428705605,0.651363299589214,0.9992739237389
"Myb",16604,0.000107522740546844,5507.1,0.254771113588473,0.647962789490943,0.9992739237389
"Scd2",3541,-0.000558657401678526,5507.2,-0.463813118201046,0.649949689889833,0.9992739237389
"Bfsp1",4373,-0.000556185503929931,5507.3,-0.460875409263769,0.650768846695542,0.9992739237389
"Zfp740",9542,-2.98870214066333e-05,5507.7,0.106813204687045,0.642884582146537,0.9992739237389
"Reps1",1556,-0.000152720082262191,5508.2,-0.0259749471020319,0.646032331033038,0.9992739237389
"9330182L06Rik",10639,-0.000514879654291502,5508.3,-0.415121422332229,0.648085766967089,0.9992739237389
"Fchsd2",5673,-0.000566567204209064,5508.9,-0.472094459849603,0.650255897483559,0.9992739237389
"Ten1",1970,-0.000560760698133147,5509,-0.46684916621377,0.647133526331037,0.9992739237389
"Syn3",11010,-0.000538462597923856,5509,-0.440536610360107,0.647559775596028,0.9992739237389
"Mob2",3514,-0.00053320589943211,5509.1,-0.43602858193193,0.649688277443287,0.9992739237389
"Rogdi",2718,-0.000382979199526814,5510,-0.274819561198314,0.651840506043627,0.9992739237389
"Pde1b",2693,0.0002171934825659,5510.7,0.373197646159483,0.652517665776895,0.9992739237389
"LOC102634709",17157,-0.00055155053186264,5511,-0.455568243727583,0.650831012090233,0.9992739237389
"Hist1h1a",16962,0.000179057873506902,5511.4,0.328979557565741,0.650053882797599,0.9992739237389
"Cdkn1c",7672,-0.000573110651952552,5511.5,-0.480036520324384,0.651333533721674,0.9992739237389
"B230118H07Rik",4254,1.96846467007158e-05,5511.8,0.160674561704134,0.645199471029469,0.9992739237389
"Tmem128",11652,-0.000210746543679935,5512,-0.092557371638563,0.646011371835355,0.9992739237389
"Zfp33b",16135,-0.000577342562199588,5512.6,-0.486579293506024,0.655266712044428,0.9992739237389
"Cabp1",5287,0.000249040667856742,5512.7,0.407210984389129,0.647409945435425,0.9992739237389
"Syp",5822,-0.000515633521145358,5512.9,-0.416230974093454,0.6464128830586,0.9992739237389
"Cdk19",7914,-0.00037921952392744,5513,-0.267022316186749,0.645752453969484,0.9992739237389
"Tfeb",17324,0.000143118467562209,5513,0.292841662155911,0.648067921701575,0.9992739237389
"Ccz1",5320,0.000165430439658754,5513.2,0.315480861007864,0.647282924559499,0.9992739237389
"Kcnq1ot1",14152,-0.000312237352341664,5513.3,-0.196122947482073,0.643313748096286,0.9992739237389
"Pdap1",5322,0.000196470943002512,5513.7,0.35079189520792,0.648275866938406,0.9992739237389
"Gm5555",12873,-0.000572912300585151,5513.8,-0.47778044032165,0.652188606466988,0.9992739237389
"Uba5",6439,-0.000233650852178212,5514.2,-0.113315903658449,0.648087876844969,0.9992739237389
"Bvht",17378,0.000142636117486114,5514.3,0.288829346934642,0.647930237615406,0.9992739237389
"Gm16537",13284,0.000278516364470934,5514.4,0.437740566420373,0.65224559612302,0.9992739237389
"Cdc123",8097,0.000308103110923362,5514.5,0.471341472413316,0.648264452400381,0.9992739237389
"Sgtb",8969,-0.000436728243900356,5514.5,-0.333978687175312,0.642770651401904,0.9992739237389
"Gm42658",14985,0.00019988510912723,5514.5,0.355641883098279,0.646932741936163,0.9992739237389
"C230031I18Rik",14782,-0.000563146004814826,5514.7,-0.469310342091413,0.652424915183164,0.9992739237389
"Npas1",218,-0.000600331683654377,5514.8,-0.51054496020598,0.654043366422137,0.9992739237389
"Cyb5b",6148,-0.00053065506381398,5515.1,-0.434909161074981,0.64203032414772,0.9992739237389
"Samsn1",2872,0.000151128315990311,5515.2,0.298711317464441,0.645791407996125,0.999333060564876
"Uvssa",7596,0.000160316780808386,5516,0.309661683760977,0.648166958369795,0.9992739237389
"A830039N20Rik",11952,-3.97064103014474e-06,5516.3,0.135712310872625,0.650750054623527,0.9992739237389
"Hnrnpm",10967,-0.000441042790980643,5517.1,-0.333656201014712,0.642891631317417,0.9992739237389
"Zfp772",11620,-0.000548547177121556,5517.4,-0.452610195587582,0.651234366899826,0.999285527467492
"Ube3c",8062,-0.000574230435558421,5517.5,-0.480154776573623,0.647363163131337,0.999318205278186
"Gm44256",15215,4.27328090603051e-05,5517.5,0.1820202202104,0.648405772138131,0.9992739237389
"Slc9a3r2",293,-0.000601906484950819,5517.6,-0.507623921329007,0.648202786215254,0.9992739237389
"Gripap1",5827,0.000247316886255075,5517.6,0.405782345882222,0.647750822588517,0.999333060564876
"C030034I22Rik",12068,0.000184875944431267,5517.6,0.336670152619188,0.64542889193535,0.9992739237389
"Ubxn2a",1899,0.000166215324838113,5518,0.31734778619452,0.645633928596397,0.999284157849018
"LOC105246895",16840,0.000143118467562209,5518,0.292841662155911,0.648067921701575,0.9992739237389
"Trnt1",1020,0.00031834934206672,5518.3,0.481400917700595,0.649156488988365,0.9992739237389
"Man1a",445,0.000274220786789039,5519.1,0.432560040106128,0.653113618582977,0.9992739237389
"Slc37a2",16526,-0.000567351377460554,5520.1,-0.473995005578462,0.65498861202239,0.9992739237389
"Araf",119,-0.000521038163750647,5520.4,-0.423927765648706,0.654087425169705,0.999453009195668
"Gm42946",14699,-0.000603871503611554,5520.4,-0.514867025168267,0.649862367482029,0.9992739237389
"Trip10",1489,-0.000561661072081568,5520.9,-0.467054591691564,0.651214150051305,0.9992739237389
"Dynlt3",5841,0.000296532252575066,5521.3,0.456393519102613,0.64837565444361,0.9992739237389
"Slc39a13",243,4.21890346214276e-05,5521.4,0.183819896738817,0.652465160934367,0.9992739237389
"Crtam",6200,-0.00054636286497917,5521.5,-0.450365052812964,0.652961489062893,0.9992739237389
"Thap1",7552,-8.51788394748792e-05,5521.6,0.0493006395589915,0.648730618284518,0.9992739237389
"Rpl38-ps2",12553,-0.000254137918340605,5522,-0.136952220724124,0.648151882099632,0.9992739237389
"Kbtbd11",10596,-0.000546745719877524,5522.2,-0.453603173305579,0.651373421357775,0.9992739237389
"Eif2ak3",6032,-0.000595386332568792,5522.4,-0.505392523000657,0.653492555126505,0.9992739237389
"Ackr1",7726,0.000291453403625674,5522.5,0.452071335128165,0.647931845636789,0.9992739237389
"Gm10146",11506,-0.000269840133284885,5522.5,-0.152478757179595,0.6449011302925,0.9992739237389
"Impdh2",11338,0.000111015811425658,5522.6,0.255283093092027,0.649486295507333,0.9992739237389
"Dok3",7198,9.39443990045855e-05,5522.8,0.239255779614028,0.650562847275675,0.9992739237389
"Osbpl3",5398,-0.000271342993165216,5523.2,-0.156062373737771,0.650953064761071,0.9992739237389
"Zfp692",7562,-0.000655054514517578,5523.2,-0.56685785444752,0.648017410870405,0.9992739237389
"Gm5602",13111,-0.000553764237558228,5523.2,-0.457903052806914,0.651008308443684,0.9992739237389
"Kremen1",1790,-0.000580402764849399,5523.3,-0.487165760968233,0.652061490533497,0.9992739237389
"Klc1",2202,-0.000477649168264511,5523.7,-0.377032864171872,0.647564455146574,0.9992739237389
"Morf4l1b",17444,0.000331255722089058,5523.8,0.496436765358362,0.644664496895896,0.9992739237389
"Tet3",6996,0.000264557824604121,5524.1,0.42241019608574,0.654045997982303,0.9992739237389
"Gm42547",15113,-0.000573674964919455,5524.2,-0.478253757739339,0.65268275821608,0.9992739237389
"Fut8",2099,6.31116448682489e-05,5524.5,0.204712266054645,0.650873710396185,0.9992739237389
"Aven",435,0.000146986921283632,5524.7,0.297523300363296,0.645967432211357,0.9992739237389
"Gm3160",13049,-0.000586925098127656,5524.7,-0.494650826986854,0.648781256782476,0.9992739237389
"Tada2a",1401,0.000207950781868449,5524.9,0.36280231860315,0.646317793256438,0.9992739237389
"Eif4b",10919,0.000294012733187029,5524.9,0.457669605183222,0.647093186392456,0.999333060564876
"Zfp598",8610,-0.00057784844867386,5525.2,-0.484527015897874,0.646026848738883,0.9992739237389
"Gm14633",12647,6.66776249627294e-06,5525.4,0.145862250726919,0.649101975035122,0.9992739237389
"Gm37589",14611,-2.04083346323011e-05,5525.6,0.115746858225675,0.647505902510977,0.9992739237389
"Crocc",8561,-0.000158416042818454,5525.7,-0.0338243541625798,0.646195436017933,0.9992739237389
"Jchain",11635,4.85247500333661e-05,5525.9,0.189255317514493,0.647950963164892,0.9992739237389
"Gm21992",13644,0.000159551113248038,5525.9,0.311311441851529,0.6463433271277,0.9992739237389
"Cracr2a",11196,0.000144374366583787,5526.6,0.294055303727464,0.650802383003931,0.9992739237389
"Ptbp3",4754,0.000249057849491811,5526.8,0.406464609960949,0.653553833248957,0.9992739237389
"Clec11a",517,0.000249303028882211,5527.2,0.405224185675827,0.649474604594683,0.9992739237389
